,FileCompName,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Audit Status,Auditor,Auditor EIN,Audit Opinion,Audit Type,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
39,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Centaurus Financial Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$50,063",$0,"$50,063"
40,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Mountain Capital Investment Ad,"Investment advisory (participants), Direct payment from the plan",NONE,"$44,066",$0,"$44,066"
41,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,White Wing Wealth Management L,"Investment advisory (participants), Direct payment from the plan",NONE,"$42,499",$0,"$42,499"
42,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Parallel Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$41,919",$0,"$41,919"
43,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Godsey & Gibb Wealth Managemen,"Investment advisory (participants), Direct payment from the plan",NONE,"$41,611",$0,"$41,611"
44,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Woodley Farra Manion Portfolio,"Investment advisory (participants), Direct payment from the plan",NONE,"$38,642",$0,"$38,642"
45,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,United Capital Financial Advis,"Investment advisory (participants), Direct payment from the plan",NONE,"$36,906",$0,"$36,906"
46,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Signature Estate & Investment,"Investment advisory (participants), Direct payment from the plan",NONE,"$34,687",$0,"$34,687"
47,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Heritage Investment Group,"Investment advisory (participants), Direct payment from the plan",NONE,"$33,360",$0,"$33,360"
48,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,"Talis Advisory Services, LLC","Investment advisory (participants), Direct payment from the plan",NONE,"$32,975",$0,"$32,975"
49,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Creative Planning Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$32,328",$0,"$32,328"
50,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Matson Money Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$31,791",$0,"$31,791"
51,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Financial Engines Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$29,743",$0,"$29,743"
52,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Wealthnet Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$25,882",$0,"$25,882"
53,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Wambolt & Associates,"Investment advisory (participants), Direct payment from the plan",NONE,"$25,880",$0,"$25,880"
54,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Toth Financial Advisory Corp,"Investment advisory (participants), Direct payment from the plan",NONE,"$24,376",$0,"$24,376"
55,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Wisdom Wealth Strategies LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$24,180",$0,"$24,180"
56,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Belpointe Asset Management LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$23,556",$0,"$23,556"
57,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Stonemark Wealth Mgmt,"Investment advisory (participants), Direct payment from the plan",NONE,"$23,189",$0,"$23,189"
58,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Merriman Wealth Mgmt LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$21,558",$0,"$21,558"
59,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Empirical Financial Services L,"Investment advisory (participants), Direct payment from the plan",NONE,"$21,459",$0,"$21,459"
60,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Bouchey Financial Group Ltd,"Investment advisory (participants), Direct payment from the plan",NONE,"$19,528",$0,"$19,528"
61,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Live Oak Management Group LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$18,748",$0,"$18,748"
62,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Savant Capital LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$18,225",$0,"$18,225"
63,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Financial Services Advisory In,"Investment advisory (participants), Direct payment from the plan",NONE,"$15,811",$0,"$15,811"
64,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Schaefer Financial Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$15,628",$0,"$15,628"
65,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Formula Folio Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$15,156",$0,"$15,156"
66,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Segall Bryant & Hamill LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$14,370",$0,"$14,370"
67,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Index Fund Advisors Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$14,068",$0,"$14,068"
68,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Consilium Wealth Management Ll,"Investment advisory (participants), Direct payment from the plan",NONE,"$13,982",$0,"$13,982"
69,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Summit Global Investments LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$13,436",$0,"$13,436"
70,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Maryland Capital Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$13,271",$0,"$13,271"
71,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Interocean Capital LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$13,247",$0,"$13,247"
72,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Alpine Wealth Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,844",$0,"$12,844"
73,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Worthpointe LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,802",$0,"$12,802"
74,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Hines & Warner Wealth Manageme,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,699",$0,"$12,699"
75,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Davidson Investment Advisors I,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,698",$0,"$12,698"
76,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Huber Financial Advisors LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,588",$0,"$12,588"
77,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Normandy Capital Management LLC,"Investment advisory (participants), Direct payment from the plan",BOBE,"$12,377",$0,"$12,377"
78,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Accelerated Wealth Advisors Ll,"Investment advisory (participants), Direct payment from the plan",NONE,"$12,369",$0,"$12,369"
