,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Named Plan Sponsor,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
34,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,"Camden Asset Management, L.P.","Investment management, Investment management fees paid indirectly by plan, Soft dollars commissions",NONE,"$445,261",$0,"$445,261"
35,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Zadig Europe Eq,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$437,332",$0,"$437,332"
36,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Bls Global Equity,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$429,436",$0,"$429,436"
37,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Gresham Etap,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$425,371",$0,"$425,371"
38,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Iridian Asset Mgmt LLC,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$414,427",$0,"$414,427"
39,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Corecommodity Management,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$402,564",$0,"$402,564"
40,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Lombard Odier,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$395,274",$0,"$395,274"
41,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,City of London Mgmt,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$393,755",$0,"$393,755"
42,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Columbus Circle Smid,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$371,432",$0,"$371,432"
43,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Colchester Global Investors Limited,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$369,102",$0,"$369,102"
44,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Lsv Asset Mgmt,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$368,039",$0,"$368,039"
45,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Dimensional Fund Advisors Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$351,705",$0,"$351,705"
46,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Gryphon Intl Invst,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$335,797",$0,"$335,797"
47,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Fisher Investment,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$331,379",$0,"$331,379"
48,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Brandywine Asset Mgt,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$318,100",$0,"$318,100"
49,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Prologis,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$304,477",$0,"$304,477"
50,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,"Duff & Phelps, LLC","Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$296,703",$0,"$296,703"
51,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Macquarie,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$293,478",$0,"$293,478"
52,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Ssi Invest Mgmt LLC,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$291,863",$0,"$291,863"
53,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Sixth Cinven Fund Lp,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$265,577",$0,"$265,577"
54,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,State Street Global Advisors,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$235,657",$0,"$235,657"
55,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,KPMG LLP,"Accounting (including auditing), Direct payment from the plan",NONE,"$232,210",$0,"$232,210"
56,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,William Blair,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Soft dollars commissions",NONE,"$222,814",$0,"$222,814"
57,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Hoisington Invt Mgmt,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$204,884",$0,"$204,884"
58,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Heitman,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$177,354",$0,"$177,354"
59,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,"Principal Real Estate Investors, Ll","Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$150,878",$0,"$150,878"
60,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Stepstone Group LLC,"Consulting (pension), Direct payment from the plan",NONE,"$150,000",$0,"$150,000"
61,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Gargoyle Investment Advisor,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$143,021",$0,"$143,021"
62,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Gateway Capital Re F,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$140,149",$0,"$140,149"
63,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Kayne Anderson,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$137,564",$0,"$137,564"
64,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Affinity Asia Pac II,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$137,079",$0,"$137,079"
65,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Edgewater Growth,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$125,000",$0,"$125,000"
66,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Alight Solutions LLC,"Plan Administrator, Recordkeeping and information management (computing, tabulating, data processing, etc.), Direct payment from the plan",NONE,"$119,011",$0,"$119,011"
67,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Ashmore Group,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$115,332",$0,"$115,332"
68,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Sun Apollo Real Est Adv Pvt. Ltd,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$112,952",$0,"$112,952"
69,THE CITIGROUP PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/250031/Citigroup-Inc/13913711/Citigroup-Pension-Plan/2018/,Citigroup Inc.,01/01/2018 — 12/31/2018,07/01/1959,"$12,117,705,136",20,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"24,144","44,749","84,334","153,227",0,"153,227","158,035",0,0,$0,$0,$0,$0,$0,$0,750 Washington Blvd 8th Floor ,Stamford,CT,06901,(718) 248-1031,52-1568099,523900,Lori Szerencsy,John Santoro,Citi Pension Center,P.O. Box 5854 ,Hopkins,MN,55343,(800) 881-3938,23-1159360,Algert,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$108,640",$0,"$108,640"
