,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
40,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Arrowstreet Capital,Investment management,Party-In-Interest,"$360,768",$0,"$360,768"
41,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Andersen Tax LLC,Accounting (including auditing),Party-In Interest,"$312,389",$0,"$312,389"
42,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,PWC,"Accounting (including auditing), Direct payment from the plan",Party-In Interest,"$290,000",$0,"$290,000"
43,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Morgan Stanley,Investment management,Party-In Interest,"$285,825",$0,"$285,825"
44,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Factset,"Recordkeeping and information management (computing, tabulating, data processing, etc.), Consulting (general), Direct payment from the plan",Party-In Interest,"$208,229",$0,"$208,229"
45,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Bloomberg,"Recordkeeping and information management (computing, tabulating, data processing, etc.)",Party-In Interest,"$130,689",$0,"$130,689"
46,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Neuberger Berman Lehman,"Investment management, Investment management fees paid directly by plan",Party-In Interest,"$116,214",$0,"$116,214"
47,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Mercer Investment Consulting Inc.,Investment advisory (plan),Party-In-Interest,"$107,463",$0,"$107,463"
48,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,MSCI,Other fees,Party-In-Interest,"$94,435",$0,"$94,435"
49,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,MSCI,Other fees,Party-In-Interest,"$70,028",$0,"$70,028"
50,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Bank of Ny Mellon,"Direct payment from the plan, Recordkeeping fees",Party-In Interest,"$69,036",$0,"$69,036"
51,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,"Aca Advisors Iii, LLC",Investment management fees paid indirectly by plan,Party-In-Interest,$0,"$60,193","$60,193"
52,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,SSGA,"Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",Party-In Interest,"$50,000",$0,"$50,000"
53,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,David G Stieber Pc,"Legal, Direct payment from the plan",Party-In Interest,"$40,987",$0,"$40,987"
54,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Evestment Alliance LLC,Other fees,Party-In-Interst,"$37,308",$0,"$37,308"
55,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Institutional Shareholder Services,"Investment advisory (plan), Other fees",Party-In-Interest,"$35,090",$0,"$35,090"
56,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,ITG,Other fees,Party-In-Interest,"$34,472",$0,"$34,472"
57,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Tamale,Other fees,Party-In-Interest,"$33,459",$0,"$33,459"
58,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Ernst and Young India,"Other services, Investment management fees paid directly by plan",Party-In Interest,"$29,087",$0,"$29,087"
59,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Russell Investment Group,"Consulting (pension), Other services, Direct payment from the plan",Party-In Interest,"$23,960",$0,"$23,960"
60,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,The Blum Firm,Legal,Party-In-Interest,"$18,338",$0,"$18,338"
61,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Covington & Burling,Legal,Party-In Interest,"$14,239",$0,"$14,239"
62,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Iron Mountain,"Plan Administrator, Direct payment from the plan",Party-In Interest,"$14,071",$0,"$14,071"
63,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Lyons,Other fees,Party-In-Interest,"$14,068",$0,"$14,068"
64,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Ivins Phillips & Baker Chtd,Legal,Party-In-Interest,"$13,003",$0,"$13,003"
65,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Apollo Global Management LLC,Investment management,Party-In-Interest,"$7,571",$0,"$7,571"
66,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Maples and Calder,Legal,Party-In-Interest,"$6,407",$0,"$6,407"
67,IBM PERSONAL PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/43285/Ibm-International-Business-Machines/13913694/Ibm-Personal-Pension-Plan/2018/,International Business Machines Corporation,01/01/2018 — 12/31/2018,09/01/1945,"$48,168,016,926",1,Single Employer,No,Yes,InsuranceTrust,Trust,"27,047","149,045","65,029","241,121","28,305","269,426","275,587",0,0,$0,$0,$0,$0,$0,$0,"New Orchard Road, Md 261 ",Armonk,NY,10504,(800) 796-9876,13-0871985,541519,Gregg Nelson,Total,Total,Total,"$119,081,461","$2,460,562","$121,542,023"
