,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 06/30/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 07/01/2017,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
38,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,"Energy Technology Partners, LLC","Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$21,551",$0,"$21,551"
39,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Natural Gas Partners,"Investment management, Direct payment from the plan",NONE,"$21,341",$0,"$21,341"
40,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Wilshire Associates Incorporated,"Consulting (general), Direct payment from the plan",NONE,"$15,933",$0,"$15,933"
41,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Blackrock Instit Trust Company Na,"Trustee (bank, trust company, or similar financial institution), Trustee (discretionary), Investment management, Valuation (appraisals, etc.), Copying and duplicating, Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$15,062",$0,"$15,062"
42,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,"Quadrangle Capital Partners Ii, L.P","Investment management, Direct payment from the plan, Investment management fees paid indirectly by plan",NONE,"$9,780","$4,184","$13,964"
43,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,"Vestar Capital Partners V, Lp","Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$12,339",$0,"$12,339"
44,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,"Pitchbook Data, Inc.","Contract Administrator, Direct payment from the plan",NONE,"$10,575",$0,"$10,575"
45,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Code Red Inc,"Direct payment from the plan, Investment management fees paid directly by plan",NONE,"$8,751",$0,"$8,751"
46,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Debevoise & Plimpton,"Investment management, Legal, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$5,800",$0,"$5,800"
47,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Morgan Stanley Infrastructure Inc.,"Investment management, Direct payment from the plan, Investment management fees paid directly by plan, Investment management fees paid indirectly by plan",NONE,"$2,156",$0,"$2,156"
48,RETIREMENT SYSTEM OF THE AMERICAN NATIONAL RED CROSS,https://www.brightscope.com/form-5500/basic-info/257115/American-National-Red-Cross/13927992/Retirement-System-Of-The-American-National-Red-Cross/2018/,The American National Red Cross,07/01/2017 — 06/30/2018,05/01/1936,"$1,911,087,850",1,Single Employer,No,Yes,InsuranceTrust,InsuranceTrust,"7,851","7,240","8,973","24,064",339,"24,403","24,917",0,66,$0,$0,$0,$0,$0,$0,"431 18th Street, NW ",Washington,DC,20006,(202) 303-5343,53-0196605,624200,Gary Stradiotto,Total,Total,Total,"$13,334,460","$140,095","$13,474,555"
